 #             SYNDROME  4/16-4/22  4/23-4/29   4/30-5/6   5/7-5/13  5/14-5/20  5/21-5/27   5/28-6/4   6/5-6/11  6/12-6/18  6/19-6/25   6/26-7/2 TOTAL
18       "EYE PROBLEMS"     1728      2381      2620      2708      2498      2953      2646      2431      2322      2743      1092     26122
18       "EYE PROBLEMS"        0         3         0        29        46        95       111        54        10         2         1       351
19              "COUGH"      908      1215      1141      1029       851      1126      1202      1221      1184      1370       519     11766
19              "COUGH"        0         1         1         1         3         0         0         1         1         1         1        10
20                "LOC"      589       785       832       754       629       778       797       814       785       954       347      8064
20                "LOC"        1         0         0         0         0         2         0         1         1         3         0         8
21        "ANIMAL BITE"      268       414       388       368       300       383       441       398       416       450       183      4009
21        "ANIMAL BITE"        1         0         0         0         0         0         0         1         0         0         0         2
22           "VOMITING"     1527      2202      3720      5710      8437      7909      4685      2569      2146      2439       887     42231
22           "VOMITING"        1         1        12       198       432       906       901       326        95        17         4      2893
23  "VOMITING ABD PAIN"      291       506      1326      2467      3914      3619      1859       697       471       473       179     15802
23  "VOMITING ABD PAIN"        0         0         3        85       226       477       505       163        42        11         2      1514
24  "VOMITING DIARRHEA"      715      1196      2487      4227      6611      6215      3181      1476      1026      1160       468     28762
24  "VOMITING DIARRHEA"        0         2         8       156       434       735       853       273        78        17         7      2563
25         "THUMB PAIN"      156       207       226       230       170       215       236       247       208       267       100      2262
25         "THUMB PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
26          "KNEE PAIN"      524       695       699       599       514       634       660       679       671       820       289      6784
26          "KNEE PAIN"        0         0         0         1         1         0         0         1         0         0         0         3
27         "FACIAL LAC"      608       886       998      1104      1080      1207      1036       960       861      1078       396     10214
27         "FACIAL LAC"        0         0         1        19        25        60        65        16        11         2         1       200
28           "HIP PAIN"      392       486       483       482       386       439       512       516       538       594       220      5048
28           "HIP PAIN"        0         1         0         0         1         1         1         1         0         1         0         6
29    "MENTAL PROBLEMS"     1969      2624      2769      2962      2885      3112      3012      2750      2705      3057      1203     29048
29    "MENTAL PROBLEMS"        1         0         1        21        64        98       119        54        12         7         5       382
30                 "GI"      207       260       297       228       202       252       283       270       286       323       121      2729
30                 "GI"        0         1         0         0         1         1         1         1         0         0         0         5
31           "ACCIDENT"      435       538       551       537       439       549       565       605       564       672       259      5714
31           "ACCIDENT"        0         1         0         1         1         0         1         1         0         0         0         5
32         "CHEST PAIN"     1045      1372      1273      1232      1019      1216      1312      1381      1312      1586       604     13352
32         "CHEST PAIN"        1         1         1         2         2         4         2         4         0         1         1        19
33    "SPEECH PROBLEMS"      668       847       849       820       677       798       858       869       845      1038       386      8655
33    "SPEECH PROBLEMS"        0         0         0         1         1         1         0         1         0         1         2         7
34           "LEG PAIN"     1245      1694      1761      1807      1588      1919      1851      1732      1642      1963       706     17908
34           "LEG PAIN"        0         2         1        10        32        38        56        21         8         3         3       174
35           "BLEEDING"      729      1015      1004       976       841      1065      1011      1000      1005      1204       474     10324
35           "BLEEDING"        0         1         2         2         5        10        14         2         2         0         1        39
36    "THROAT PROBLEMS"      522       660       640       635       546       634       677       675       671       810       312      6782
36    "THROAT PROBLEMS"        0         2         0         0         0         1         0         2         0         0         1         6
37            "SEIZURE"      535       684       647       663       519       635       679       635       695       821       285      6798
37            "SEIZURE"        0         0         1         0         1         1         2         0         0         0         0         5
38 "BREATHING PROBLEMS"      958      1309      1310      1239       995      1315      1386      1328      1294      1656       555     13345
38 "BREATHING PROBLEMS"        0         1         0         2         0         2         1         3         0         0         4        13
39        "THROAT PAIN"       49        40        45        49        38        48        37        40        38        56        14       454
39        "THROAT PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
40         "ANKLE PAIN"      759       993      1066       995       720       955      1007      1007       962      1238       442     10144
40         "ANKLE PAIN"        0         0         1         2         1         1         1         2         2         1         1        12
41                "SOB"      329       408       453       419       321       411       420       411       420       482       210      4284
41                "SOB"        0         0         0         1         0         0         2         0         2         0         0         5
42      "NOSE PROBLEMS"      564       712      1276      1822      2586      2501      1544       965       717       913       317     13917
42      "NOSE PROBLEMS"        0         2         3        65       118       281       268       102        28         6         0       873
43     "SUTURE REMOVAL"       69        84        94        98        63       103       105        98        73        97        37       921
43     "SUTURE REMOVAL"        0         0         0         0         1         0         0         0         0         0         0         1
44     "BOWEL PROBLEMS"      183       231       230       228       202       203       241       218       248       246       119      2349
44     "BOWEL PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
45            "ASSAULT"      297       347       386       363       274       350       377       373       327       452       169      3715
45            "ASSAULT"        0         1         1         1         1         0         0         0         0         1         0         5
46    "KIDNEY PROBLEMS"      504       703       653       623       524       671       749       749       741       836       290      7043
46    "KIDNEY PROBLEMS"        0         1         0         2         0         1         2         1         0         1         0         8
47           "MIGRAINE"      173       289       290       282       188       266       288       315       242       291       130      2754
47           "MIGRAINE"        0         0         0         0         0         1         0         1         0         0         2         4
48            "ABSCESS"       58        92        94        90        65        95        88       103        80       114        52       931
48            "ABSCESS"        0         1         0         0         0         0         0         0         0         0         0         1
49               "CODE"       58        93        98        70        70        93        91        80        76       109        55       893
49               "CODE"        0         0         0         1         1         0         0         0         0         0         1         3
50  "PREGNANCY RELATED"      465       594       706       837       859       919       776       657       575       668       276      7332
50  "PREGNANCY RELATED"        0         0         1        14        30        49        53        19         5         4         1       176
51    "EATING PROBLEMS"      539       722       673       694       511       708       725       652       702       802       320      7048
51    "EATING PROBLEMS"        0         0         0         1         1         1         0         1         0         0         0         4
52  "VOMITING HEADACHE"      190       248       295       435       603       524       393       274       186       321       109      3578
52  "VOMITING HEADACHE"        0         1         1        14        23        55        45        17         9         2         1       168
53     "PENIS PROBLEMS"      123       154       169       137       116       166       175       144       172       200        73      1629
53     "PENIS PROBLEMS"        0         0         0         0         0         0         0         1         0         0         0         1
54         "WRIST PAIN"      409       575       577       515       420       536       541       531       556       682       274      5616
54         "WRIST PAIN"        0         0         0         0         1         3         0         0         0         0         0         4
55                "FLU"      158       199       237       209       172       236       264       203       230       261       109      2278
55                "FLU"        0         0         0         0         0         0         1         0         0         0         0         1
56     "STOOL PROBLEMS"      243       292       320       287       249       306       308       337       319       374       133      3168
56     "STOOL PROBLEMS"        0         1         1         2         0         0         0         0         0         0         0         4
57              "EDEMA"       69        96        74        92        65        75        94        96        88       121        49       919
57              "EDEMA"        0         0         0         1         0         0         0         0         0         0         1         2
58   "STOMACH PROBLEMS"      293       461       396       385       326       421       384       425       412       501       175      4179
58   "STOMACH PROBLEMS"        0         0         1         0         0         0         1         0         0         1         1         4
59     "SINUS PROBLEMS"      255       312       299       297       255       320       297       331       345       475       159      3345
59     "SINUS PROBLEMS"        0         1         0         1         2         0         0         0         0         0         4         8
60      "SHOULDER PAIN"      534       654       715       657       512       644       680       787       658       813       328      6982
60      "SHOULDER PAIN"        0         1         3         1         1         1         1         0         0         3         0        11
61        "FINGER PAIN"      285       357       355       340       241       336       387       375       330       434       183      3623
61        "FINGER PAIN"        0         1         0         0         0         0         0         0         0         0         0         1
62            "ALLERGY"      158       232       222       219       179       227       252       234       228       253        98      2302
62            "ALLERGY"        0         1         0         0         0         0         0         0         0         0         0         1
63     "VOMITING COUGH"       75        86        95        84        73        87       102        95        87       124        40       948
63     "VOMITING COUGH"        0         0         0         0         0         0         2         0         0         0         1         3
64     "MOUTH PROBLEMS"       90       139       143       132       106       143       124       127       139       158        73      1374
64     "MOUTH PROBLEMS"        0         0         0         0         0         0         0         1         0         1         0         2
65                "STD"      165       207       226       206       164       218       221       226       234       246       125      2238
65                "STD"        0         0         0         0         2         2         0         0         0         0         0         4
66  "DIABETIC PROBLEMS"      368       433       491       454       330       459       468       426       429       583       180      4621
66  "DIABETIC PROBLEMS"        0         1         0         1         1         1         1         1         0         0         0         6
67        "CHICKEN POX"       67        90        82        86        75        86       103        90        91       100        51       921
67        "CHICKEN POX"        0         0         0         0         0         0         0         0         0         0         0         0
68"WRIST PAIN HAND PAIN"       73        88        90       107        58        95        80        85       108        99        44       927
68"WRIST PAIN HAND PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
69           "OVERDOSE"      248       300       294       332       248       337       322       351       287       394       158      3271
69           "OVERDOSE"        0         1         1         0         0         0         0         0         0         0         0         2
70         "ELBOW PAIN"      114       177       161       183       132       178       165       182       161       227        83      1763
70         "ELBOW PAIN"        0         0         0         1         0         0         1         0         1         0         0         3
71        "PELVIC PAIN"      108       149       134       134       107       131       137       158       131       156        61      1406
71        "PELVIC PAIN"        0         0         0         0         0         0         0         0         1         1         0         2
72 "SICKLE CELL CRISIS"       61        89        70        95        74        89       114        98        96       113        43       942
72 "SICKLE CELL CRISIS"        0         0         0         0         2         0         0         0         0         1         0         3
73    "FEM UG PROBLEMS"      102       145       151       148       124       163       121       158       141       181        68      1502
73    "FEM UG PROBLEMS"        0         0         1         1         1         2         1         3         1         0         0        10
74              "FUSSY"       70        94       107        90        60        76        98       103        80        95        41       914
74              "FUSSY"        0         0         1         1         0         0         0         0         1         0         0         3
75 "ABD PAIN BACK PAIN"       63       142       299       535       807       827       415       152        98       108        41      3487
75 "ABD PAIN BACK PAIN"        0         0         2        27        58       115       121        41         7         4         0       375
76               "CYST"       66        70        72       105        74        82       101        98        82       134        35       919
76               "CYST"        0         0         0         0         0         0         0         0         0         0         0         0
77  "APPENDIX PROBLEMS"       71        90        83        99        62        91        95        86        85       104        37       903
77  "APPENDIX PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
