 #             SYNDROME  4/16-4/22  4/23-4/29   4/30-5/6   5/7-5/13  5/14-5/20  5/21-5/27   5/28-6/4   6/5-6/11  6/12-6/18  6/19-6/25   6/26-7/2 TOTAL
18     "STOOL PROBLEMS"        0         1         0         0         0         0         1         1         0         0         0         3
19              "COUGH"      150       288       217       195       153       219       194       249       198       236       157      2256
19              "COUGH"        0         0         0         0         1         1         0         0         0         0         0         2
20    "FEM UG PROBLEMS"       25        37        18        30        26        39        21        32        29        26        19       302
20    "FEM UG PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
21    "KIDNEY PROBLEMS"       91       172       116       133       120       130       126       139       117       158        84      1386
21    "KIDNEY PROBLEMS"        0         0         0         0         0         1         0         0         0         0         0         1
22                "SOB"       66       100        70        68        75        70        68        94        62        92        57       822
22                "SOB"        0         0         0         0         0         0         0         0         1         0         0         1
23           "LEG PAIN"      195       421       349       306       333       387       293       350       272       409       223      3538
23           "LEG PAIN"        0         0         1         2        10         7        15         5         0         3         0        43
24     "HEART PROBLEMS"      260       494       363       367       349       376       330       406       372       453       290      4060
24     "HEART PROBLEMS"        1         0         1         0         0         0         0         0         1         1         0         4
25               "RASH"      427       775       511       492       478       557       472       603       529       617       346      5807
25               "RASH"        0         0         0         1         1         0         0         1         1         1         0         5
26  "VOMITING HEADACHE"       34        61        82        96       114       119        85        50        48        53        33       775
26  "VOMITING HEADACHE"        0         0         0         4         8        15        12         3         1         0         0        43
27          "HAND PAIN"      270       486       372       299       333       355       299       381       327       471       281      3874
27          "HAND PAIN"        1         3         0         1         1         0         0         0         2         0         0         8
28  "DIABETIC PROBLEMS"       67       143        96        69        84        83        90        97        90       103        51       973
28  "DIABETIC PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
29         "ANKLE PAIN"      148       216       157       165       170       198       152       212       195       257       143      2013
29         "ANKLE PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
30     "SINUS PROBLEMS"       41        74        47        43        53        51        56        58        63        72        47       605
30     "SINUS PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
31           "BLEEDING"      143       231       204       174       158       223       153       196       160       198       152      1992
31           "BLEEDING"        0         0         0         0         3         1         1         1         0         1         0         7
32            "ASSAULT"       49        97        73        55        64        81        75        85        56       104        34       773
32            "ASSAULT"        0         0         0         0         0         0         0         0         0         1         0         1
33         "FACIAL LAC"      113       207       189       208       230       253       129       179       142       213       105      1968
33         "FACIAL LAC"        0         0         0         7         3         9        13         4         1         0         0        37
34           "ACCIDENT"       90       156       109        92       110       106        87       128        93       135        72      1178
34           "ACCIDENT"        2         0         0         0         0         0         0         0         0         2         0         4
35         "CHEST PAIN"      186       301       263       234       193       237       221       276       238       300       157      2606
35         "CHEST PAIN"        0         0         1         0         0         0         1         1         0         0         0         3
36      "SHOULDER PAIN"      102       157       124       115       110       140       106       174       129       147        90      1394
36      "SHOULDER PAIN"        0         0         1         0         0         0         0         1         1         0         1         4
37   "STOMACH PROBLEMS"       65       101        73        79        67        80        84        88        79        95        58       869
37   "STOMACH PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
38           "VOMITING"      273       630       970      1266      1848      1631       799       517       401       459       247      9041
38           "VOMITING"        0         1         6        68       109       234       199        53        22         4         1       697
39       "EYE PROBLEMS"      323       557       527       520       571       591       469       488       392       579       362      5379
39       "EYE PROBLEMS"        0         0         1         5        14        18        32         9         1         2         0        82
40          "KNEE PAIN"       88       164       148       135       110       138       117       126       125       160        82      1393
40          "KNEE PAIN"        0         0         1         0         0         0         0         0         1         1         2         5
41                "LOC"      108       184       131       118       117       144       131       200       127       183       127      1570
41                "LOC"        0         0         0         0         0         0         0         0         0         0         0         0
42        "FINGER PAIN"       49       103        65        62        65        65        57        57        61        94        43       721
42        "FINGER PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
43        "PELVIC PAIN"       17        37        24        18        28        29        20        29        33        36        18       289
43        "PELVIC PAIN"        0         0         0         0         0         0         0         0         1         0         0         1
44              "EDEMA"       10        15        15        10        13        14        10        19        15        17        15       153
44              "EDEMA"        0         0         0         0         0         0         0         0         0         0         0         0
45      "NECK PROBLEMS"       61       111       106       131       135       131       102        93        74       102        41      1087
45      "NECK PROBLEMS"        0         1         1         2         6         7         9         4         1         0         0        31
46          "BODY PAIN"      213       345       270       221       236       291       239       309       252       337       189      2902
46          "BODY PAIN"        0         0         0         0         0         0         0         0         0         0         1         1
47            "ABSCESS"       19        18        28        18        18        20        19        19        22        17        17       215
47            "ABSCESS"        0         0         0         0         0         0         0         0         0         0         0         0
48           "EAR PAIN"      164       269       277       256       291       296       207       239       240       268       150      2657
48           "EAR PAIN"        0         0         0         4        10        10        11         3         0         0         0        38
49 "SICKLE CELL CRISIS"        8        25        16        16        12        12        13        19        19        17        11       168
49 "SICKLE CELL CRISIS"        0         0         0         0         0         0         0         0         0         0         0         0
50            "SEIZURE"       76       141       129       123       103       130        94       150       166       141        85      1338
50            "SEIZURE"        0         0         0         0         0         0         1         0         0         0         0         1
51  "PREGNANCY RELATED"       95       164       132       158       206       170       146       116       103       115        69      1474
51  "PREGNANCY RELATED"        0         1         0         6         8        10        12         4         0         0         0        41
52      "NOSE PROBLEMS"       95       192       313       408       568       501       227       173       146       171       104      2898
52      "NOSE PROBLEMS"        0         0         2        20        41        57        55        19         2         3         0       199
53           "DIARRHEA"       59       128       179       242       343       339       127       106        74        95        58      1750
53           "DIARRHEA"        0         0         0        12        26        31        35         6         4         0         0       114
54         "WRIST PAIN"       87       138       112       100        81       109        95       121       115       118        82      1158
54         "WRIST PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
55           "MIGRAINE"       26        62        43        53        50        49        59        67        51        58        33       551
55           "MIGRAINE"        0         0         0         0         0         0         0         0         0         0         0         0
56     "BOWEL PROBLEMS"       26        63        41        33        45        34        38        59        41        44        24       448
56     "BOWEL PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
57               "CYST"       15        21        12        24        16        21        15        12        12        26        12       186
57               "CYST"        0         0         0         0         0         0         0         0         0         0         0         0
58         "THUMB PAIN"       22        57        41        36        44        45        41        51        43        63        26       469
58         "THUMB PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
59        "CHICKEN POX"       14        22        14        14        11        15         9        18        19        16         9       161
59        "CHICKEN POX"        0         0         1         0         0         0         0         0         0         0         0         1
60     "MOUTH PROBLEMS"       16        36        27        24        19        24        28        29        28        30        18       279
60     "MOUTH PROBLEMS"        0         0         0         0         0         0         0         0         0         0         1         1
61"WRIST PAIN HAND PAIN"       13        30        18        17        20        22        14        15        12        18        17       196
61"WRIST PAIN HAND PAIN"        0         0         0         0         0         1         0         0         0         0         0         1
62         "ELBOW PAIN"       21        60        36        33        31        31        26        47        35        49        23       392
62         "ELBOW PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
63           "OVERDOSE"       47        75        73        54        54        60        50        80        75        67        40       675
63           "OVERDOSE"        1         0         1         0         0         0         0         0         0         0         0         2
64        "ANIMAL BITE"       50       107        77        81        82        82        66        73        69        95        63       845
64        "ANIMAL BITE"        0         0         0         0         0         0         0         0         0         0         0         0
65        "THROAT PAIN"        1         9         7         8        13         6         6        17        11        10         4        92
65        "THROAT PAIN"        0         0         0         0         0         0         0         0         0         0         0         0
66              "FUSSY"       10        28        19        15        21        27        15        15        27        27         8       212
66              "FUSSY"        0         0         0         0         0         0         0         0         0         0         0         0
67                "FLU"       16        36        44        28        22        43        38        34        37        52        26       376
67                "FLU"        0         0         0         0         0         0         0         0         0         0         0         0
68              "WOUND"      105       194       165       141       135       159       150       172       145       184       106      1656
68              "WOUND"        0         0         0         0         0         0         0         0         0         0         0         0
69                "STD"       31        49        64        32        38        45        37        53        32        48        37       466
69                "STD"        0         0         0         0         0         0         0         0         0         0         0         0
70    "DENTAL PROBLEMS"       72       131        96       105       106       124       108       119       107       138        90      1196
70    "DENTAL PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
71            "ALLERGY"       36        53        38        43        35        44        46        56        49        54        33       487
71            "ALLERGY"        0         0         0         0         1         0         0         0         0         0         0         1
72     "VOMITING COUGH"       18        30        23        17         9        18        20        11        13        15        16       190
72     "VOMITING COUGH"        0         0         0         0         0         0         0         0         0         0         0         0
73     "PENIS PROBLEMS"       20        41        31        31        24        22        20        27        22        27        17       282
73     "PENIS PROBLEMS"        0         0         0         0         0         0         0         0         1         0         0         1
74                 "GI"       40        68        54        41        44        59        36        46        60        67        34       549
74                 "GI"        0         0         1         0         0         0         0         0         0         0         0         1
75  "APPENDIX PROBLEMS"        9        23        35         8        11        21        17        20        12        17        11       184
75  "APPENDIX PROBLEMS"        0         0         0         0         0         0         0         0         0         0         0         0
76     "SUTURE REMOVAL"       16        14        17        16        17        12        12        22        11        33        13       183
76     "SUTURE REMOVAL"        0         0         0         0         0         0         0         0         0         0         0         0
77               "CODE"       13        23        23        21        15        21        14        17        12        22        11       192
77               "CODE"        0         0         0         0         0         0         0         0         0         0         0         0
