17          "BODY PAIN"         0         0         0        14         9        11         1         0         0         0          35
18              "COUGH"        17       248      1854      6150      8494      5112      1264       150        12         0       23301
18              "COUGH"         0         0         3         5         9         6         1         0         0         0          24
19           "EAR PAIN"        22       302      2081      6636      9370      5751      1499       146        12         0       25819
19           "EAR PAIN"         0         4        24        49        72        52        12         2         0         0         215
20    "MENTAL PROBLEMS"        45       649      4623     14825     20546     12295      3211       371        16         0       56581
20    "MENTAL PROBLEMS"         1         9        43       124       170       114        36         6         0         0         503
21           "VOMITING"        94       944      5955     17790     24607     15119      4269       552        50         0       69380
21           "VOMITING"         6        57       358       953      1239       830       264        43         8         0        3758
22    "URINARY PROBLEM"        30       363      2825      9191     13071      7628      2015       220        18         0       35361
22    "URINARY PROBLEM"         1         5        20        50        92        39        19         2         0         0         228
23                "LOC"         7       173      1254      4118      5654      3450       919       110         1         0       15686
23                "LOC"         0         1         0         3         5         5         1         0         0         0          15
24    "EATING PROBLEMS"         8       143      1157      3580      5034      2940       728        82         5         0       13677
24    "EATING PROBLEMS"         0         0         1         3         6         0         2         0         0         0          12
25              "FEVER"        39       607      4663     15125     21041     12389      3128       332        21         0       57345
25              "FEVER"         0         1         2        16        29        13         6         0         0         0          67
26        "MED RELATED"        12       275      2098      6747      9637      5679      1493       157        12         0       26110
26        "MED RELATED"         0         0         4         6         6         6         0         0         0         0          22
27    "KIDNEY PROBLEMS"        16       148      1108      3720      5022      2913       760        88         1         0       13776
27    "KIDNEY PROBLEMS"         0         0         0         6         5         2         1         0         0         0          14
28     "SINUS PROBLEMS"         5        53       540      1721      2319      1390       354        43         3         0        6428
28     "SINUS PROBLEMS"         0         0         1         4         2         0         0         0         0         0           7
29          "KNEE PAIN"        10       141      1138      3678      5070      2897       761        87         5         0       13787
29          "KNEE PAIN"         0         0         2         3        11         1         0         0         0         0          17
30               "CODE"         2        19       138       478       746       369        93         6         1         0        1852
30               "CODE"         0         0         0         0         0         1         0         0         0         0           1
31              "OTHER"         7       119      1050      3514      4729      2855       740        82         2         0       13098
31              "OTHER"         0         0         3         1         2         2         0         0         0         0           8
32            "SEIZURE"        13       162      1089      3657      5093      3022       760        81         4         0       13881
32            "SEIZURE"         0         0         2         1         5         1         2         1         0         0          12
33  "VOMITING DIARRHEA"        56       652      3975     11290     15519      9707      2850       428        32         0       44509
33  "VOMITING DIARRHEA"         4        52       296       823      1144       712       245        48         2         0        3326
34  "VOMITING ABD PAIN"        47       349      2105      5897      8101      5082      1530       246        25         0       23382
34  "VOMITING ABD PAIN"         3        43       181       461       693       449       145        31         4         0        2010
35       "EYE PROBLEMS"        44       520      4148     13212     18428     10846      2842       306        22         0       50368
35       "EYE PROBLEMS"         0         9        44       126       143       119        25         2         0         0         468
36                "STD"         3        49       337      1233      1728       952       235        26         2         0        4565
36                "STD"         0         0         0         0         1         4         1         0         0         0           6
37        "ANIMAL BITE"         3        82       684      2131      3128      1741       444        50         8         0        8271
37        "ANIMAL BITE"         0         0         3         4         4         4         0         0         0         0          15
38     "PENIS PROBLEMS"         1        44       255       857      1223       687       170        22         1         0        3260
38     "PENIS PROBLEMS"         0         0         1         0         1         0         0         0         0         0           2
39 "SICKLE CELL CRISIS"         1        22       152       515       702       384       112         3         1         0        1892
39 "SICKLE CELL CRISIS"         0         0         0         0         1         2         0         0         0         0           3
40     "HEART PROBLEMS"        23       430      3379     10768     15289      9008      2252       244        19         0       41412
40     "HEART PROBLEMS"         0         0         1         9        14         6         1         0         0         0          31
41        "FINGER PAIN"         4        94       600      1872      2698      1632       419        35         5         0        7359
41        "FINGER PAIN"         0         0         0         0         0         3         0         0         0         0           3
42              "WOUND"         4       169      1338      4420      6166      3627       879       122         6         0       16731
42              "WOUND"         0         1         3         6         4         5         2         0         0         0          21
43         "ANKLE PAIN"        17       227      1650      5334      7459      4224      1141       133         7         0       20192
43         "ANKLE PAIN"         0         0         2         4         6         3         2         0         1         0          18
44         "FACIAL LAC"        15       237      1513      5031      7125      4185      1085       135        12         0       19338
44         "FACIAL LAC"         0         2        24        52        92        56        16         2         1         0         245
45   "STOMACH PROBLEMS"         5        97       689      2286      2987      1793       437        43         5         0        8342
45   "STOMACH PROBLEMS"         0         0         0         4         2         0         0         0         0         0           6
46      "NOSE PROBLEMS"        31       274      2007      6025      8151      4998      1412       189        20         0       23107
46      "NOSE PROBLEMS"         1        17       106       271       348       218        76         7         3         0        1047
47           "HIP PAIN"         9       111       805      2706      3916      2199       549        69         0         0       10364
47           "HIP PAIN"         0         0         0         6         4         3         1         0         0         0          14
48    "SPEECH PROBLEMS"        17       170      1431      4542      6341      3775       971       112         7         0       17366
48    "SPEECH PROBLEMS"         0         0         0         3         5         1         1         0         0         0          10
49           "MIGRAINE"         3        55       458      1425      2068      1211       311        46         1         0        5578
49           "MIGRAINE"         0         0         0         2         4         2         0         0         0         0           8
50            "ALLERGY"         4        61       367      1247      1666      1029       246        29         0         0        4649
50            "ALLERGY"         0         1         0         0         2         0         0         0         0         0           3
51     "SUTURE REMOVAL"         1        23       159       511       692       421       104        14         2         0        1927
51     "SUTURE REMOVAL"         0         0         1         0         0         1         1         0         0         0           3
52           "OVERDOSE"         6        78       546      1703      2373      1393       363        38         7         0        6507
52           "OVERDOSE"         0         0         1         1         2         1         0         0         0         0           5
53     "MOUTH PROBLEMS"         3        22       250       766      1031       629       178        24         1         0        2904
53     "MOUTH PROBLEMS"         0         0         0         2         0         1         1         0         0         0           4
54           "DIARRHEA"        13       145      1156      3559      4753      2852       872       111        10         0       13471
54           "DIARRHEA"         1        10        66       181       242       126        48         5         1         0         680
55    "THROAT PROBLEMS"         8       150      1105      3808      5058      2956       748        79         8         0       13920
55    "THROAT PROBLEMS"         0         0         1         3         4         4         0         0         0         0          12
56 "BREATHING PROBLEMS"        15       281      2201      6980      9826      5800      1437       139        11         0       26690
56 "BREATHING PROBLEMS"         0         0         4         5        14         6         3         1         0         0          33
57     "STOOL PROBLEMS"         3        71       541      1666      2395      1397       373        50         1         0        6497
57     "STOOL PROBLEMS"         0         0         2         2         3         2         0         0         0         0           9
58  "DIABETIC PROBLEMS"         4        93       714      2466      3260      2003       519        54         2         0        9115
58  "DIABETIC PROBLEMS"         0         0         0         5         1         3         0         0         0         0           9
59              "FUSSY"         0        22       151       482       687       472        86        15         0         0        1915
59              "FUSSY"         0         0         1         0         0         0         0         0         0         0           1
60    "DENTAL PROBLEMS"         8       182      1160      3250      4426      2661       688        81         4         0       12460
60    "DENTAL PROBLEMS"         0         0         2         6         3         2         0         0         0         0          13
61                "FLU"         5        50       394      1261      1731      1018       250        30         1         0        4740
61                "FLU"         0         0         0         2         4         2         0         0         0         0           8
62                "SOB"         1        94       663      2231      3067      1789       457        33         3         0        8338
62                "SOB"         0         0         0         2         1         2         2         0         0         0           7
63                 "GI"         4        67       450      1395      2113      1249       306        32         1         0        5617
63                 "GI"         0         0         1         3         1         1         0         0         0         0           6
64  "APPENDIX PROBLEMS"         3        23       166       468       673       410       102        13         1         0        1859
64  "APPENDIX PROBLEMS"         0         0         0         0         0         2         0         0         0         0           2
65               "CYST"         1        27       130       500       666       403       112        11         0         0        1850
65               "CYST"         0         0         0         0         2         1         0         0         0         0           3
66    "FEM UG PROBLEMS"         3        36       262       817      1052       560       158        19         1         0        2908
66    "FEM UG PROBLEMS"         0         0         2         5         2         0         0         0         0         0           9
67         "THUMB PAIN"         1        50       382      1296      1701      1021       253        25         0         0        4729
67         "THUMB PAIN"         0         0         0         0         1         0         0         0         0         0           1
68        "THROAT PAIN"         0         3        86       257       335       204        37         9         0         0         931
68        "THROAT PAIN"         0         0         0         0         0         0         0         0         0         0           0
69        "CHICKEN POX"         2        24       148       463       656       379       107        14         0         0        1793
69        "CHICKEN POX"         0         0         0         0         2         1         0         0         0         0           3
70              "EDEMA"         0        15       158       494       683       396       100        15         1         0        1862
70              "EDEMA"         0         0         0         0         1         1         0         0         0         0           2
71  "VOMITING HEADACHE"        11        62       544      1677      2239      1389       362        43         7         0        6334
71  "VOMITING HEADACHE"         0         2        22        42        84        51        20         2         1         0         224
72            "ABSCESS"         0        25       158       479       659       394        89        13         0         0        1817
72            "ABSCESS"         0         0         0         0         2         0         0         0         0         0           2
73 "WRIST PAIN HAND PAIN"         1        22       148       479       657       417        91        10         0         0        1825
73 "WRIST PAIN HAND PAIN"         0         0         0         1         0         1         0         0         0         0           2
74         "ELBOW PAIN"         2        41       310       954      1314       797       204        18         0         0        3640
74         "ELBOW PAIN"         0         0         0         1         3         3         0         0         0         0           7
75        "PELVIC PAIN"         3        34       212       722      1024       629       137        14         1         0        2776
75        "PELVIC PAIN"         0         1         0         0         0         2         0         0         0         0           3
76     "VOMITING COUGH"         1        11       171       486       689       421       130         8         0         0        1917
76     "VOMITING COUGH"         0         0         0         1         0         0         0         0         0         0           1
77 "ABD PAIN BACK PAIN"         9        72       464      1322      1789      1141       335        52         6         0        5190
77 "ABD PAIN BACK PAIN"         4         7        39        93       152        99        37         6         1         0         438
