15     "VOMITING COUGH"         1        58       643      2519      3659      2029       461        23         1         0        9394
15     "VOMITING COUGH"         0         0         0         0         2         4         0         0         0         0           6
16               "CODE"         1        67       634      2475      3596      2038       413        38         3         0        9265
16               "CODE"         0         0         0         0         3         3         2         0         0         0           8
17      "NOSE PROBLEMS"        60      1069      9792     36862     53944     31073      6807       606        35         0      140248
17      "NOSE PROBLEMS"         5        87       619      2258      3208      1858       436        41         2         0        8514
18 "BREATHING PROBLEMS"        34       799      9114     36082     53710     29462      6335       476        17         0      136029
18 "BREATHING PROBLEMS"         0         0         7        34        54        20         5         0         0         0         120
19    "THROAT PROBLEMS"        21       457      4731     19001     27677     15129      3241       238         5         0       70500
19    "THROAT PROBLEMS"         0         0         8        24        28        12         3         1         0         0          76
20         "WRIST PAIN"        11       345      3722     14986     22257     12317      2503       179         5         0       56325
20         "WRIST PAIN"         0         0         2        15        14        10         1         0         0         0          42
21           "ABD PAIN"       158      3371     31345    118311    173925     99064     22036      1996        82         0      450288
21           "ABD PAIN"        15       269      2408      8550     12501      7196      1676       171         6         0       32792
22    "MENTAL PROBLEMS"        78      1910     20056     78620    117203     64979     13588      1088        32         0      297554
22    "MENTAL PROBLEMS"         2        28       220      1000      1424       850       192        23         2         0        3741
23                "LOC"        15       487      5273     21223     31756     17313      3632       299         9         0       80007
23                "LOC"         0         0         8        28        36        17         2         0         0         0          91
24     "SINUS PROBLEMS"         8       182      2129      8496     12826      7162      1434        89         3         0       32329
24     "SINUS PROBLEMS"         0         0         4        10         3         3         1         0         0         0          21
25     "SUTURE REMOVAL"         5        59       617      2516      3749      1994       419        35         1         0        9395
25     "SUTURE REMOVAL"         0         0         0         4         2         0         1         0         0         0           7
26          "BACK PAIN"       114      2222     20968     79654    117411     66737     14838      1273        63         0      303280
26          "BACK PAIN"        16       158      1382      4899      7233      4155      1032       101         4         0       18980
27     "HEART PROBLEMS"        46      1396     14083     55696     82952     46096      9479       740        17         0      210505
27     "HEART PROBLEMS"         1         1        13        65        91        50         7         3         0         0         231
28          "HAND PAIN"        52      1250     13191     52058     77399     42856      8685       660        19         0      196170
28          "HAND PAIN"         0         3        11        54        70        37         5         0         0         0         180
29      "NECK PROBLEMS"        14       365      3830     14429     21807     12159      2618       209         7         0       55438
29      "NECK PROBLEMS"         0        11       123       465       650       399        75         6         0         0        1729
30  "VOMITING ABD PAIN"        65      1329     11482     42196     60992     35430      8132       742        28         0      160396
30  "VOMITING ABD PAIN"         9       147      1142      3970      5849      3454       838        77         4         0       15490
31         "FACIAL LAC"        24       692      6775     26965     40353     22185      4733       383         6         0      102116
31         "FACIAL LAC"         0        15       135       490       652       365        96         9         0         0        1762
32           "DIARRHEA"        31       612      5757     21725     31523     18076      3890       347        17         0       81978
32           "DIARRHEA"         8        38       411      1409      2029      1139       245        24         2         0        5305
33              "FUSSY"         5        48       662      2514      3709      1979       440        35         0         0        9392
33              "FUSSY"         0         0         0         1         2         4         1         0         0         0           8
34          "SIDE PAIN"        19       477      5019     19949     29717     16483      3362       248         7         0       75281
34          "SIDE PAIN"         0         0         6        28        28        17         2         1         0         0          82
35     "BOWEL PROBLEMS"         2       132      1525      6095      9319      5104      1088        82         4         0       23351
35     "BOWEL PROBLEMS"         0         0         3         5        10         7         2         0         0         0          27
36           "MIGRAINE"         5       168      1809      7452     11181      6173      1265        82         3         0       28138
36           "MIGRAINE"         0         0         4         6         6        10         1         0         0         0          27
37            "SEIZURE"        12       460      4604     18645     27723     15204      3151       239         7         0       70045
37            "SEIZURE"         0         1         4        13        20        11         3         0         0         0          52
38     "PENIS PROBLEMS"         5        86      1074      4300      6398      3514       679        58         4         0       16118
38     "PENIS PROBLEMS"         0         0         0         7         5         6         1         0         0         0          19
39              "WOUND"        24       550      5611     22354     33258     18276      3812       298         8         0       84191
39              "WOUND"         0         0         6        27        32        24         2         0         0         0          91
40    "SPEECH PROBLEMS"        27       560      5900     23688     35301     19489      3951       309         8         0       89233
40    "SPEECH PROBLEMS"         0         0         6        23        44        18         4         0         0         0          95
41  "VOMITING DIARRHEA"       129      2252     20900     77168    112573     65109     14685      1417        55         0      294288
41  "VOMITING DIARRHEA"         8       203      1834      6761      9844      5822      1398       139         6         0       26015
42          "BODY PAIN"        30       991      9902     39642     58892     32650      6759       539        16         0      149421
42          "BODY PAIN"         0         0         7        39        66        27         3         1         0         0         143
43              "COUGH"        36       684      9601     31949     46230     25600      5251       424         9         0      119784
43              "COUGH"         0         0        23        32        56        25         2         1         0         0         139
44            "ALLERGY"        13       149      1527      6177      9246      5084      1016        67         0         0       23279
44            "ALLERGY"         0         0         0         7        12         4         1         0         0         0          24
45    "DENTAL PROBLEMS"        11       396      4093     16131     23992     13221      2792       201         4         0       60841
45    "DENTAL PROBLEMS"         0         0         4        18        21         8         3         0         0         0          54
46         "CHEST PAIN"        24       875      8927     35986     53788     29595      6160       488        10         0      135853
46         "CHEST PAIN"         0         1         7        37        51        38         6         1         0         0         141
47              "OTHER"        22       430      4367     17423     26126     14167      2963       251         5         0       65754
47              "OTHER"         0         1         2        14        37        16         2         0         0         0          72
48                "FLU"         6       156      1621      6203      9132      5280      1080        87         3         0       23568
48                "FLU"         0         0         0         3        12         6         0         0         0         0          21
49    "EATING PROBLEMS"        14       466      4709     18824     27500     15353      3186       261         9         0       70322
49    "EATING PROBLEMS"         0         0         8        23        34        16         1         0         0         0          82
50  "APPENDIX PROBLEMS"         3        56       633      2455      3637      2020       389        34         1         0        9228
50  "APPENDIX PROBLEMS"         0         0         1         2         3         3         1         0         0         0          10
51           "LEG PAIN"        48      1173     12226     48274     71260     39727      8129       635        21         0      181493
51           "LEG PAIN"         1        18       149       468       692       408        92        10         1         0        1839
52    "URINARY PROBLEM"        59      1185     12116     48371     71698     39685      8225       608        17         0      181964
52    "URINARY PROBLEM"         2        15       154       501       704       404        90         6         0         0        1876
53            "ASSAULT"         7       230      2475      9869     14656      8264      1706       137         2         0       37346
53            "ASSAULT"         0         1         2         7        10         7         0         0         0         0          27
54        "FINGER PAIN"         7       232      2517      9897     14839      8056      1736       118         2         0       37404
54        "FINGER PAIN"         0         0         4        11        18         7         1         0         0         0          41
55           "OVERDOSE"         2       210      2165      8832     12757      7133      1481       114         3         0       32697
55           "OVERDOSE"         0         0         2         5        16         8         4         0         0         0          35
56    "KIDNEY PROBLEMS"        16       440      4559     18651     27856     15348      3046       248         7         0       70171
56    "KIDNEY PROBLEMS"         0         0         3        23        29        11         1         0         0         0          67
57     "STOOL PROBLEMS"         8       202      2153      8719     12978      7028      1471        97         2         0       32658
57     "STOOL PROBLEMS"         0         0         1        12        14         6         1         0         0         0          34
58                "SOB"         8       261      2721     11179     16613      9204      1875       158         1         0       42020
58                "SOB"         0         0         8        11        16        11         2         0         0         0          48
59                 "GI"         5       159      1854      7392     11074      6321      1256        93         1         0       28155
59                 "GI"         0         0         1         4        13         6         0         0         0         0          24
60 "WRIST PAIN HAND PAIN"         4        57       635      2441      3801      2115       382        30         1         0        9466
60 "WRIST PAIN HAND PAIN"         0         0         2         1         2         2         0         0         0         0           7
61 "SICKLE CELL CRISIS"         1        61       588      2528      3679      2038       434        31         1         0        9361
61 "SICKLE CELL CRISIS"         0         0         1         4         4         0         0         0         0         0           9
62        "ANIMAL BITE"         8       270      2766     11085     16469      9304      1895       147         5         0       41949
62        "ANIMAL BITE"         0         1         4         8        19         5         2         0         0         0          39
63          "KNEE PAIN"        20       474      4680     18749     27678     15453      3086       252         5         0       70397
63          "KNEE PAIN"         0         0         4        20        37        13         6         0         0         0          80
64  "DIABETIC PROBLEMS"         7       321      3020     12187     18425     10199      2197       172         3         0       46531
64  "DIABETIC PROBLEMS"         0         1         1        12        16        12         4         0         0         0          46
65         "THUMB PAIN"         2       146      1583      6210      9379      5107      1092        89         2         0       23610
65         "THUMB PAIN"         0         0         0         2         6        10         3         0         0         0          21
66        "PELVIC PAIN"         4       108       947      3729      5705      3132       662        43         2         0       14332
66        "PELVIC PAIN"         0         0         2         3         7         4         0         0         0         0          16
67        "CHICKEN POX"         4        62       603      2375      3783      2065       436        36         1         0        9365
67        "CHICKEN POX"         0         0         0         3         5         1         1         0         0         0          10
68  "VOMITING HEADACHE"        10       261      2470      9598     14326      7967      1640       143         8         0       36423
68  "VOMITING HEADACHE"         1        18       126       448       627       401        91         7         0         0        1719
69           "HIP PAIN"        13       295      3426     13648     20266     11212      2358       159         4         0       51381
69           "HIP PAIN"         0         0         5        14        29        18         2         0         0         0          68
70   "STOMACH PROBLEMS"         7       267      2861     11159     16585      9181      1898       138         4         0       42100
70   "STOMACH PROBLEMS"         0         1         6        15        20         4         4         0         0         0          50
71         "ELBOW PAIN"         2       113      1246      5088      7424      4171      2320       110         2         0       20476
71         "ELBOW PAIN"         0         0         1         7         8         4         2         0         0         0          22
72                "STD"         4       159      1557      6261      9389      5133      1098        90         1         0       23692
72                "STD"         0         0         2         7         3        10         1         0         0         0          23
73     "MOUTH PROBLEMS"         6        96       925      3757      5588      3142       606        48         2         0       14170
73     "MOUTH PROBLEMS"         0         0         2         3         3         1         0         0         0         0           9
74              "EDEMA"         1        64       629      2411      3681      2038       420        33         1         0        9278
74              "EDEMA"         0         0         0         5         1         1         0         0         0         0           7
75    "FEM UG PROBLEMS"         2       115      1035      4406      6043      2920       560        66         1         0       15148
75    "FEM UG PROBLEMS"         0         0         6        38        30         0         0         0         0         0          74
76            "ABSCESS"         1        59       604      4039      3589      2030       424        40         2         0       10788
76            "ABSCESS"         0         0         0         5         5         0         1         0         0         0          11
77               "CYST"         3        64       609      2450      3607      2015       413        32         1         0        9194
77               "CYST"         0         0         0         1         6         2         1         0         0         0          10
