26 "SICKLE CELL CRISIS"         0         0         1         9         7         4         1         1         0         0          23
27            "SEIZURE"        79      1414     10561     36841     52959     30717      7354       820        43         0      140788
27            "SEIZURE"         0         2        13        27        40        25         9         1         0         0         117
28      "NOSE PROBLEMS"       281      3280     22813     75749    106897     63899     16416      2009       176         0      291520
28      "NOSE PROBLEMS"        21       235      1529      4844      6634      4006      1094       129        19         0       18511
29           "ABD PAIN"       950     10642     74307    244623    346011    206661     53162      6569       516         0      943441
29           "ABD PAIN"        71       866      5803     18241     25724     15559      4107       571        45         0       70987
30           "BLEEDING"       130      2094     16893     58518     79656     43130     10298      1144        70         0      211933
30           "BLEEDING"         0        13       134       395       330        40        14         1         0         0         927
31                "LOC"       109      1539     11875     41729     60209     34881      8628       946        66         0      159982
31                "LOC"         0         3        10        46        70        38         5         0         1         0         173
32         "CHEST PAIN"       180      2597     20266     71030    102312     59453     14669      1583        93         0      272183
32         "CHEST PAIN"         0         2        22        78        97        69        15         1         0         0         284
33               "CYST"        11       182      1380      4915      6896      4016      1024       107         5         0       18536
33               "CYST"         0         0         0         2        11         3         1         0         0         0          17
34    "EATING PROBLEMS"        85      1358     10657     36864     52570     30764      7368       864        56         0      140586
34    "EATING PROBLEMS"         0         0        14        32        53        19         8         0         0         0         126
35              "OTHER"        86      1233      9935     34625     49623     28785      7138       788        43         0      132256
35              "OTHER"         0         2         6        29        61        29         2         0         0         0         129
36 "WRIST PAIN HAND PAIN"         9       179      1433      4847      7093      4243       963        95         2         0       18864
36 "WRIST PAIN HAND PAIN"         0         0         2         3         6         6         1         0         0         0          18
37    "KIDNEY PROBLEMS"        93      1364     10631     36861     52775     30801      7302       850        45         0      140722
37    "KIDNEY PROBLEMS"         0         0         5        44        49        31         4         1         0         0         134
38        "ANIMAL BITE"        42       823      6273     21817     31589     18407      4430       492        36         0       83909
38        "ANIMAL BITE"         0         1        10        18        32        15         4         0         0         0          80
39                "STD"        24       495      3484     12296     17707     10339      2537       267        16         0       47165
39                "STD"         0         0         4        14        13        17         2         0         0         0          50
40           "VOMITING"       892     10178     70847    231912    328770    197117     50962      6179       475         0      897332
40           "VOMITING"        79       785      5204     16350     22650     13925      3858       527        48         0       63426
41           "HIP PAIN"        59       990      7848     27023     39202     22593      5534       565        33         0      103847
41           "HIP PAIN"         0         0        11        33        48        33         4         0         0         0         129
42           "DIARRHEA"       161      1805     13408     44179     62183     37482      9674      1189       101         0      170182
42           "DIARRHEA"        17       128       948      2957      4084      2464       637        91        10         0       11336
43          "BACK PAIN"       569      6894     49348    163639    232331    138686     35466      4227       356         0      631516
43          "BACK PAIN"        44       504      3314     10625     14865      8961      2515       327        22         0       41177
44         "THUMB PAIN"        26       464      3685     12342     17697     10279      2487       248        13         0       47241
44         "THUMB PAIN"         0         0         0         4        13        14         3         0         0         0          34
45          "KNEE PAIN"       104      1416     10577     36907     52921     30760      7480       835        48         0      141048
45          "KNEE PAIN"         0         1         9        30        73        27        10         0         0         0         150
46         "ANKLE PAIN"       132      2047     15712     54183     77611     44977     10911      1274        63         0      206910
46         "ANKLE PAIN"         0         0        14        44        73        41        11         0         1         0         184
47    "FEM UG PROBLEMS"        13       333      2508      8690     11413      5889      1418       195         7         0       30466
47    "FEM UG PROBLEMS"         0         2        16        77        51         4         1         0         0         0         151
48              "COUGH"       151      2199     19398     62490     87953     51870     12475      1386        82         0      238004
48              "COUGH"         0         1        34        66       103        54         8         1         0         0         267
49  "PREGNANCY RELATED"        93      1560     11653     39845     55714     31984      7962       867        64         0      149742
49  "PREGNANCY RELATED"         4        48       306      1084      1393       819       241        32         6         0        3933
50          "SIDE PAIN"        99      1416     11280     39447     56682     33007      7902       902        49         0      150784
50          "SIDE PAIN"         0         2        19        42        61        25         7         2         0         0         158
51          "BODY PAIN"       183      2969     22609     78268    112266     65719     16090      1768       109         0      299981
51          "BODY PAIN"         0         2        15        85       118        63        10         2         0         0         295
52  "VOMITING HEADACHE"        77       776      5885     19688     28001     16448      4108       511        39         0       75533
52  "VOMITING HEADACHE"         5        55       296       947      1307       863       226        25         6         0        3730
53              "WOUND"       109      1668     12727     44259     63704     37246      9113      1016        61         0      169903
53              "WOUND"         0         2        12        46        56        42        12         0         0         0         170
54    "THROAT PROBLEMS"        89      1319     10785     37095     52583     30368      7556       839        65         0      140699
54    "THROAT PROBLEMS"         0         3        12        42        47        26        10         1         0         0         141
55            "ALLERGY"        38       433      3499     12119     17496     10352      2425       260        13         0       46635
55            "ALLERGY"         0         1         1        11        18         6         1         0         1         0          39
56     "SINUS PROBLEMS"        40       596      5021     16918     24481     14421      3454       346        25         0       65302
56     "SINUS PROBLEMS"         0         0        11        22        16         9         3         0         0         0          61
57           "MIGRAINE"        25       505      4206     14759     21315     12429      2954       327        19         0       56539
57           "MIGRAINE"         0         0         6        13        14        16         4         0         0         0          53
58        "PELVIC PAIN"        22       302      2060      7408     10738      6269      1531       145        10         0       28485
58        "PELVIC PAIN"         0         2         2         5         9         9         2         0         0         0          29
59      "NECK PROBLEMS"        83      1141      8757     29295     42018     24646      6189       697        59         0      112885
59      "NECK PROBLEMS"         5        45       309       981      1374       828       206        22         4         0        3774
60              "EDEMA"         6       177      1433      4819      7079      4032      1025       122         5         0       18698
60              "EDEMA"         0         0         0         7         8         2         0         0         0         0          17
61         "ELBOW PAIN"        24       330      2875      9991     14029      8232      3496       253        12         0       39242
61         "ELBOW PAIN"         0         1         4        12        15        13         3         0         1         0          49
62                "FLU"        33       441      3618     12262     17370     10461      2523       279        18         0       47005
62                "FLU"         0         1         0        11        22        15         2         0         0         0          51
63     "SUTURE REMOVAL"        13       192      1416      4965      7165      4122       969       108        10         0       18960
63     "SUTURE REMOVAL"         0         0         1         8         5         6         4         0         0         0          24
64     "PENIS PROBLEMS"        17       301      2477      8591     12396      7031      1648       200        17         0       32678
64     "PENIS PROBLEMS"         0         1         2        12        12         6         1         0         0         0          34
65     "MOUTH PROBLEMS"        24       249      2102      7456     10561      6286      1481       172        13         0       28344
65     "MOUTH PROBLEMS"         0         0         2         7         8         3         1         0         0         0          21
66              "FUSSY"        13       178      1445      4913      7062      4111       983       116         7         0       18828
66              "FUSSY"         0         0         1         4         5         7         1         0         0         0          18
67 "ABD PAIN BACK PAIN"        81       895      6040     19633     27447     16457      4279       540        58         0       75430
67 "ABD PAIN BACK PAIN"        11        94       599      1999      2730      1628       401        50         6         0        7518
68                 "GI"        33       516      4221     14534     21251     12608      2913       322        18         0       56416
68                 "GI"         0         1         5        12        23        13         3         0         0         0          57
69     "STOOL PROBLEMS"        96       613      5015     17235     24754     14328      3495       391        20         0       65947
69     "STOOL PROBLEMS"         0         0         5        20        29        13         3         0         0         0          70
70           "OVERDOSE"        38       621      4917     17163     24508     14463      3522       396        31         0       65659
70           "OVERDOSE"         0         0         3        13        25        15         6         0         0         0          62
71            "ABSCESS"        17       199      1441      6403      6925      4094       979       128         5         0       20191
71            "ABSCESS"         0         0         1         7         8         4         1         0         0         0          21
72     "VOMITING COUGH"        16       157      1393      5005      7059      4123      1047       100         6         0       18906
72     "VOMITING COUGH"         0         1         0         4         6         6         0         0         0         0          17
73   "STOMACH PROBLEMS"        51       840      6461     22120     31417     18559      4499       480        23         0       84450
73   "STOMACH PROBLEMS"         0         3         9        28        36        13         5         1         0         0          95
74        "CHICKEN POX"        14       185      1429      4811      7023      4144      1034       122         6         0       18768
74        "CHICKEN POX"         0         0         1         5         9         2         2         0         0         0          19
75        "THROAT PAIN"        10        81       680      2470      3492      2127       474        53         2         0        9389
75        "THROAT PAIN"         0         0         0         4         5         0         0         0         0         0           9
76  "APPENDIX PROBLEMS"        14       185      1396      4836      7024      4147       978       115         5         0       18700
76  "APPENDIX PROBLEMS"         0         0         2         4         4         8         2         0         0         0          20
77               "CODE"        17       202      1414      4900      6943      4035       966        83         8         0       18568
77               "CODE"         0         0         1         5         7         4         4         0         0         0          21
